"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate	Crude Rate Lower 95% Confidence Interval	Crude Rate Upper 95% Confidence Interval	Crude Rate Standard Error
	"Rogers County, OK"	"40131"	"2013"	"2013"	87	89044	97.7	78.3	120.5	10.5
	"Rogers County, OK"	"40131"	"2014"	"2014"	102	89815	113.6	91.5	135.6	11.2
	"Rogers County, OK"	"40131"	"2015"	"2015"	95	90802	104.6	84.6	127.9	10.7
	"Rogers County, OK"	"40131"	"2016"	"2016"	102	91766	111.2	89.6	132.7	11.0
	"Seminole County, OK"	"40133"	"2010"	"2010"	36	25482	141.3	98.9	195.6	23.5
	"Seminole County, OK"	"40133"	"2011"	"2011"	37	25292	146.3	103.0	201.6	24.1
	"Seminole County, OK"	"40133"	"2012"	"2012"	27	25450	106.1	69.9	154.4	20.4
	"Seminole County, OK"	"40133"	"2013"	"2013"	39	25426	153.4	109.1	209.7	24.6
	"Seminole County, OK"	"40133"	"2014"	"2014"	40	25421	157.4	112.4	214.3	24.9
	"Seminole County, OK"	"40133"	"2015"	"2015"	35	25548	137.0	95.4	190.5	23.2
	"Seminole County, OK"	"40133"	"2016"	"2016"	30	25207	119.0	80.3	169.9	21.7
	"Sequoyah County, OK"	"40135"	"2010"	"2010"	43	42391	101.4	73.4	136.6	15.5
	"Sequoyah County, OK"	"40135"	"2011"	"2011"	52	42341	122.8	91.7	161.1	17.0
	"Sequoyah County, OK"	"40135"	"2012"	"2012"	47	41398	113.5	83.4	151.0	16.6
	"Sequoyah County, OK"	"40135"	"2013"	"2013"	50	41218	121.3	90.0	159.9	17.2
	"Sequoyah County, OK"	"40135"	"2014"	"2014"	49	41358	118.5	87.7	156.6	16.9
	"Sequoyah County, OK"	"40135"	"2015"	"2015"	64	41153	155.5	119.8	198.6	19.4
	"Sequoyah County, OK"	"40135"	"2016"	"2016"	51	41294	123.5	92.0	162.4	17.3
	"Stephens County, OK"	"40137"	"2010"	"2010"	77	45048	170.9	134.9	213.6	19.5
	"Stephens County, OK"	"40137"	"2011"	"2011"	60	45197	132.8	101.3	170.9	17.1
	"Stephens County, OK"	"40137"	"2012"	"2012"	59	44779	131.8	100.3	170.0	17.2
	"Stephens County, OK"	"40137"	"2013"	"2013"	56	44919	124.7	94.2	161.9	16.7
	"Stephens County, OK"	"40137"	"2014"	"2014"	73	44493	164.1	128.6	206.3	19.2
	"Stephens County, OK"	"40137"	"2015"	"2015"	78	44581	175.0	138.3	218.4	19.8
	"Stephens County, OK"	"40137"	"2016"	"2016"	67	44090	152.0	117.8	193.0	18.6
	"Texas County, OK"	"40139"	"2011"	"2011"	12	21312	Unreliable	29.1	98.4	16.3
	"Texas County, OK"	"40139"	"2012"	"2012"	14	21498	Unreliable	35.6	109.3	17.4
	"Texas County, OK"	"40139"	"2013"	"2013"	11	22081	Unreliable	24.9	89.1	15.0
	"Texas County, OK"	"40139"	"2014"	"2014"	21	21853	96.1	59.5	146.9	21.0
	"Texas County, OK"	"40139"	"2015"	"2015"	14	21489	Unreliable	35.6	109.3	17.4
	"Texas County, OK"	"40139"	"2016"	"2016"	19	21098	Unreliable	54.2	140.6	20.7
	"Tillman County, OK"	"40141"	"2010"	"2010"	10	7992	Unreliable	60.0	230.1	39.6
	"Tillman County, OK"	"40141"	"2011"	"2011"	16	8061	Unreliable	113.5	322.3	49.6
	"Tillman County, OK"	"40141"	"2014"	"2014"	12	7628	Unreliable	81.3	274.8	45.4
	"Tillman County, OK"	"40141"	"2015"	"2015"	15	7515	Unreliable	111.7	329.2	51.5
	"Tillman County, OK"	"40141"	"2016"	"2016"	12	7465	Unreliable	83.1	280.8	46.4
	"Tulsa County, OK"	"40143"	"2010"	"2010"	555	603403	92.0	84.3	99.6	3.9
	"Tulsa County, OK"	"40143"	"2011"	"2011"	545	610599	89.3	81.8	96.8	3.8
	"Tulsa County, OK"	"40143"	"2012"	"2012"	498	613816	81.1	74.0	88.3	3.6
	"Tulsa County, OK"	"40143"	"2013"	"2013"	551	622409	88.5	81.1	95.9	3.8
	"Tulsa County, OK"	"40143"	"2014"	"2014"	588	629598	93.4	85.8	100.9	3.9
	"Tulsa County, OK"	"40143"	"2015"	"2015"	591	639242	92.5	85.0	99.9	3.8
	"Tulsa County, OK"	"40143"	"2016"	"2016"	532	642940	82.7	75.7	89.8	3.6
	"Wagoner County, OK"	"40145"	"2010"	"2010"	52	73085	71.2	53.1	93.3	9.9
	"Wagoner County, OK"	"40145"	"2011"	"2011"	68	74098	91.8	71.3	116.3	11.1
	"Wagoner County, OK"	"40145"	"2012"	"2012"	65	75030	86.6	66.9	110.4	10.7
	"Wagoner County, OK"	"40145"	"2013"	"2013"	74	75700	97.8	76.8	122.7	11.4
	"Wagoner County, OK"	"40145"	"2014"	"2014"	80	75702	105.7	83.8	131.5	11.8
	"Wagoner County, OK"	"40145"	"2015"	"2015"	60	76559	78.4	59.8	100.9	10.1
	"Wagoner County, OK"	"40145"	"2016"	"2016"	65	77679	83.7	64.6	106.7	10.4
	"Washington County, OK"	"40147"	"2010"	"2010"	58	50976	113.8	86.4	147.1	14.9
	"Washington County, OK"	"40147"	"2011"	"2011"	56	51476	108.8	82.2	141.3	14.5
	"Washington County, OK"	"40147"	"2012"	"2012"	53	51633	102.6	76.9	134.3	14.1
	"Washington County, OK"	"40147"	"2013"	"2013"	62	51577	120.2	92.2	154.1	15.3
	"Washington County, OK"	"40147"	"2014"	"2014"	58	51937	111.7	84.8	144.4	14.7
	"Washington County, OK"	"40147"	"2015"	"2015"	71	52021	136.5	106.6	172.2	16.2
	"Washington County, OK"	"40147"	"2016"	"2016"	68	52087	130.6	101.4	165.5	15.8
	"Washita County, OK"	"40149"	"2010"	"2010"	16	11629	Unreliable	78.6	223.4	34.4
	"Washita County, OK"	"40149"	"2011"	"2011"	20	11574	172.8	105.6	266.9	38.6
	"Washita County, OK"	"40149"	"2012"	"2012"	17	11622	Unreliable	85.2	234.2	35.5
	"Washita County, OK"	"40149"	"2013"	"2013"	15	11678	Unreliable	71.9	211.9	33.2
	"Washita County, OK"	"40149"	"2015"	"2015"	16	11661	Unreliable	78.4	222.8	34.3
	"Washita County, OK"	"40149"	"2016"	"2016"	16	11447	Unreliable	79.9	227.0	34.9
	"Woods County, OK"	"40151"	"2010"	"2010"	19	8878	Unreliable	128.9	334.2	49.1
	"Woods County, OK"	"40151"	"2011"	"2011"	22	8775	250.7	157.1	379.6	53.5
	"Woods County, OK"	"40151"	"2012"	"2012"	16	8832	Unreliable	103.5	294.2	45.3
	"Woods County, OK"	"40151"	"2013"	"2013"	20	9041	221.2	135.1	341.6	49.5
	"Woods County, OK"	"40151"	"2014"	"2014"	10	9288	Unreliable	51.6	198.0	34.0
	"Woods County, OK"	"40151"	"2015"	"2015"	11	9304	Unreliable	59.0	211.5	35.6
	"Woods County, OK"	"40151"	"2016"	"2016"	10	9201	Unreliable	52.1	199.9	34.4
	"Woodward County, OK"	"40153"	"2010"	"2010"	25	20081	124.5	80.6	183.8	24.9
	"Woodward County, OK"	"40153"	"2011"	"2011"	23	20034	114.8	72.8	172.3	23.9
	"Woodward County, OK"	"40153"	"2012"	"2012"	22	20548	107.1	67.1	162.1	22.8
	"Woodward County, OK"	"40153"	"2013"	"2013"	27	21221	127.2	83.8	185.1	24.5
	"Woodward County, OK"	"40153"	"2014"	"2014"	16	21529	Unreliable	42.5	120.7	18.6
	"Woodward County, OK"	"40153"	"2015"	"2015"	28	21559	129.9	86.3	187.7	24.5
	"Woodward County, OK"	"40153"	"2016"	"2016"	26	20814	124.9	81.6	183.0	24.5
	"Baker County, OR"	"41001"	"2010"	"2010"	20	16134	124.0	75.7	191.4	27.7
	"Baker County, OR"	"41001"	"2011"	"2011"	30	15984	187.7	126.6	267.9	34.3
	"Baker County, OR"	"41001"	"2012"	"2012"	20	15909	125.7	76.8	194.2	28.1
	"Baker County, OR"	"41001"	"2013"	"2013"	14	16018	Unreliable	47.8	146.6	23.4
	"Baker County, OR"	"41001"	"2014"	"2014"	25	16059	155.7	100.7	229.8	31.1
	"Baker County, OR"	"41001"	"2015"	"2015"	17	16005	Unreliable	61.9	170.1	25.8
	"Baker County, OR"	"41001"	"2016"	"2016"	22	16059	137.0	85.9	207.4	29.2
	"Benton County, OR"	"41003"	"2010"	"2010"	39	85579	45.6	32.4	62.3	7.3
	"Benton County, OR"	"41003"	"2011"	"2011"	58	85928	67.5	51.3	87.3	8.9
	"Benton County, OR"	"41003"	"2012"	"2012"	41	86430	47.4	34.0	64.4	7.4
	"Benton County, OR"	"41003"	"2013"	"2013"	43	86591	49.7	35.9	66.9	7.6
	"Benton County, OR"	"41003"	"2014"	"2014"	52	86316	60.2	45.0	79.0	8.4
	"Benton County, OR"	"41003"	"2015"	"2015"	51	87572	58.2	43.4	76.6	8.2
	"Benton County, OR"	"41003"	"2016"	"2016"	43	89385	48.1	34.8	64.8	7.3
	"Clackamas County, OR"	"41005"	"2010"	"2010"	240	375992	63.8	55.8	71.9	4.1
	"Clackamas County, OR"	"41005"	"2011"	"2011"	237	380207	62.3	54.4	70.3	4.0
	"Clackamas County, OR"	"41005"	"2012"	"2012"	254	383857	66.2	58.0	74.3	4.2
	"Clackamas County, OR"	"41005"	"2013"	"2013"	285	388263	73.4	64.9	81.9	4.3
	"Clackamas County, OR"	"41005"	"2014"	"2014"	261	394972	66.1	58.1	74.1	4.1
	"Clackamas County, OR"	"41005"	"2015"	"2015"	284	401515	70.7	62.5	79.0	4.2
	"Clackamas County, OR"	"41005"	"2016"	"2016"	275	408062	67.4	59.4	75.4	4.1
	"Clatsop County, OR"	"41007"	"2010"	"2010"	29	37039	78.3	52.4	112.4	14.5
	"Clatsop County, OR"	"41007"	"2011"	"2011"	28	37153	75.4	50.1	108.9	14.2
	"Clatsop County, OR"	"41007"	"2012"	"2012"	27	37301	72.4	47.7	105.3	13.9
	"Clatsop County, OR"	"41007"	"2013"	"2013"	39	37244	104.7	74.5	143.1	16.8
	"Clatsop County, OR"	"41007"	"2014"	"2014"	33	37474	88.1	60.6	123.7	15.3
	"Clatsop County, OR"	"41007"	"2015"	"2015"	48	37831	126.9	93.6	168.2	18.3
	"Clatsop County, OR"	"41007"	"2016"	"2016"	19	38632	Unreliable	29.6	76.8	11.3
	"Columbia County, OR"	"41009"	"2010"	"2010"	29	49351	58.8	39.4	84.4	10.9
	"Columbia County, OR"	"41009"	"2011"	"2011"	41	49402	83.0	59.6	112.6	13.0
	"Columbia County, OR"	"41009"	"2012"	"2012"	36	49286	73.0	51.2	101.1	12.2
	"Columbia County, OR"	"41009"	"2013"	"2013"	36	49344	73.0	51.1	101.0	12.2
	"Columbia County, OR"	"41009"	"2014"	"2014"	51	49459	103.1	76.8	135.6	14.4
	"Columbia County, OR"	"41009"	"2015"	"2015"	54	49600	108.9	81.8	142.1	14.8
	"Columbia County, OR"	"41009"	"2016"	"2016"	40	50785	78.8	56.3	107.3	12.5
	"Coos County, OR"	"41011"	"2010"	"2010"	81	63043	128.5	102.0	159.7	14.3
	"Coos County, OR"	"41011"	"2011"	"2011"	75	62791	119.4	93.9	149.7	13.8
	"Coos County, OR"	"41011"	"2012"	"2012"	88	62534	140.7	112.9	173.4	15.0
	"Coos County, OR"	"41011"	"2013"	"2013"	80	62282	128.4	101.9	159.9	14.4
	"Coos County, OR"	"41011"	"2014"	"2014"	90	62475	144.1	115.8	177.1	15.2
	"Coos County, OR"	"41011"	"2015"	"2015"	87	63121	137.8	110.4	170.0	14.8
	"Coos County, OR"	"41011"	"2016"	"2016"	86	63761	134.9	107.9	166.6	14.5
	"Crook County, OR"	"41013"	"2010"	"2010"	33	20978	157.3	108.3	220.9	27.4
	"Crook County, OR"	"41013"	"2011"	"2011"	33	20839	158.4	109.0	222.4	27.6
	"Crook County, OR"	"41013"	"2012"	"2012"	19	20729	Unreliable	55.2	143.1	21.0
	"Crook County, OR"	"41013"	"2013"	"2013"	41	20815	197.0	141.4	267.2	30.8
	"Crook County, OR"	"41013"	"2014"	"2014"	25	20998	119.1	77.0	175.8	23.8
	"Crook County, OR"	"41013"	"2015"	"2015"	28	21630	129.4	86.0	187.1	24.5
	"Crook County, OR"	"41013"	"2016"	"2016"	26	22570	115.2	75.3	168.8	22.6
	"Curry County, OR"	"41015"	"2010"	"2010"	47	22364	210.2	154.4	279.5	30.7
	"Curry County, OR"	"41015"	"2011"	"2011"	41	22426	182.8	131.2	248.0	28.6
	"Curry County, OR"	"41015"	"2012"	"2012"	22	22248	98.9	62.0	149.7	21.1
	"Curry County, OR"	"41015"	"2013"	"2013"	33	22339	147.7	101.7	207.5	25.7
	"Curry County, OR"	"41015"	"2014"	"2014"	38	22335	170.1	120.4	233.5	27.6
	"Curry County, OR"	"41015"	"2015"	"2015"	41	22483	182.4	130.9	247.4	28.5
	"Curry County, OR"	"41015"	"2016"	"2016"	43	22713	189.3	137.0	255.0	28.9
	"Deschutes County, OR"	"41017"	"2010"	"2010"	129	157733	81.8	67.7	95.9	7.2
	"Deschutes County, OR"	"41017"	"2011"	"2011"	126	160338	78.6	64.9	92.3	7.0
	"Deschutes County, OR"	"41017"	"2012"	"2012"	120	162277	73.9	60.7	87.2	6.8
	"Deschutes County, OR"	"41017"	"2013"	"2013"	141	165954	85.0	70.9	99.0	7.2
	"Deschutes County, OR"	"41017"	"2014"	"2014"	121	170388	71.0	58.4	83.7	6.5
	"Deschutes County, OR"	"41017"	"2015"	"2015"	134	175268	76.5	63.5	89.4	6.6
	"Deschutes County, OR"	"41017"	"2016"	"2016"	129	181307	71.2	58.9	83.4	6.3
	"Douglas County, OR"	"41019"	"2010"	"2010"	149	107667	138.4	116.2	160.6	11.3
	"Douglas County, OR"	"41019"	"2011"	"2011"	139	107490	129.3	107.8	150.8	11.0
	"Douglas County, OR"	"41019"	"2012"	"2012"	117	107164	109.2	89.4	129.0	10.1
	"Douglas County, OR"	"41019"	"2013"	"2013"	143	106940	133.7	111.8	155.6	11.2
	"Douglas County, OR"	"41019"	"2014"	"2014"	148	106972	138.4	116.1	160.6	11.4
	"Douglas County, OR"	"41019"	"2015"	"2015"	159	107685	147.7	124.7	170.6	11.7
	"Douglas County, OR"	"41019"	"2016"	"2016"	148	108457	136.5	114.5	158.4	11.2
	"Grant County, OR"	"41023"	"2010"	"2010"	12	7445	Unreliable	83.3	281.6	46.5
	"Grant County, OR"	"41023"	"2011"	"2011"	13	7410	Unreliable	93.4	300.0	48.7
	"Grant County, OR"	"41023"	"2012"	"2012"	12	7317	Unreliable	84.7	286.5	47.3
	"Grant County, OR"	"41023"	"2013"	"2013"	10	7283	Unreliable	65.8	252.5	43.4
	"Grant County, OR"	"41023"	"2014"	"2014"	11	7180	Unreliable	76.5	274.1	46.2
	"Grant County, OR"	"41023"	"2015"	"2015"	19	7185	Unreliable	159.2	413.0	60.7
	"Grant County, OR"	"41023"	"2016"	"2016"	12	7158	Unreliable	86.6	292.8	48.4
	"Harney County, OR"	"41025"	"2016"	"2016"	10	7292	Unreliable	65.8	252.2	43.4
	"Hood River County, OR"	"41027"	"2011"	"2011"	18	22493	Unreliable	47.4	126.5	18.9
	"Hood River County, OR"	"41027"	"2013"	"2013"	19	22675	Unreliable	50.4	130.9	19.2
	"Hood River County, OR"	"41027"	"2014"	"2014"	15	22885	Unreliable	36.7	108.1	16.9
	"Hood River County, OR"	"41027"	"2016"	"2016"	11	23232	Unreliable	23.6	84.7	14.3
	"Jackson County, OR"	"41029"	"2010"	"2010"	225	203206	110.7	96.3	125.2	7.4
	"Jackson County, OR"	"41029"	"2011"	"2011"	212	204822	103.5	89.6	117.4	7.1
	"Jackson County, OR"	"41029"	"2012"	"2012"	201	206412	97.4	83.9	110.8	6.9
	"Jackson County, OR"	"41029"	"2013"	"2013"	224	208545	107.4	93.3	121.5	7.2
	"Jackson County, OR"	"41029"	"2014"	"2014"	217	210287	103.2	89.5	116.9	7.0
	"Jackson County, OR"	"41029"	"2015"	"2015"	252	212567	118.6	103.9	133.2	7.5
	"Jackson County, OR"	"41029"	"2016"	"2016"	223	216527	103.0	89.5	116.5	6.9
	"Jefferson County, OR"	"41031"	"2010"	"2010"	26	21720	119.7	78.2	175.4	23.5
	"Jefferson County, OR"	"41031"	"2011"	"2011"	14	21771	Unreliable	35.2	107.9	17.2
	"Jefferson County, OR"	"41031"	"2012"	"2012"	22	21749	101.2	63.4	153.1	21.6
	"Jefferson County, OR"	"41031"	"2013"	"2013"	15	21145	Unreliable	39.7	117.0	18.3
	"Jefferson County, OR"	"41031"	"2014"	"2014"	15	22192	Unreliable	37.8	111.5	17.5
	"Jefferson County, OR"	"41031"	"2015"	"2015"	14	22666	Unreliable	33.8	103.6	16.5
	"Jefferson County, OR"	"41031"	"2016"	"2016"	17	23080	Unreliable	42.9	117.9	17.9
	"Josephine County, OR"	"41033"	"2010"	"2010"	103	82713	124.5	100.5	148.6	12.3
	"Josephine County, OR"	"41033"	"2011"	"2011"	122	82987	147.0	120.9	173.1	13.3
	"Josephine County, OR"	"41033"	"2012"	"2012"	111	82930	133.8	108.9	158.7	12.7
	"Josephine County, OR"	"41033"	"2013"	"2013"	117	83306	140.4	115.0	165.9	13.0
	"Josephine County, OR"	"41033"	"2014"	"2014"	119	83599	142.3	116.8	167.9	13.0
	"Josephine County, OR"	"41033"	"2015"	"2015"	139	84745	164.0	136.8	191.3	13.9
	"Josephine County, OR"	"41033"	"2016"	"2016"	125	85904	145.5	120.0	171.0	13.0
	"Klamath County, OR"	"41035"	"2010"	"2010"	60	66380	90.4	69.0	116.3	11.7
	"Klamath County, OR"	"41035"	"2011"	"2011"	66	66299	99.5	77.0	126.7	12.3
	"Klamath County, OR"	"41035"	"2012"	"2012"	76	65912	115.3	90.8	144.3	13.2
	"Klamath County, OR"	"41035"	"2013"	"2013"	76	65910	115.3	90.9	144.3	13.2
	"Klamath County, OR"	"41035"	"2014"	"2014"	91	65455	139.0	111.9	170.7	14.6
	"Klamath County, OR"	"41035"	"2015"	"2015"	76	66016	115.1	90.7	144.1	13.2
	"Klamath County, OR"	"41035"	"2016"	"2016"	86	66443	129.4	103.5	159.9	14.0
	"Lake County, OR"	"41037"	"2010"	"2010"	12	7895	Unreliable	78.5	265.5	43.9
	"Lake County, OR"	"41037"	"2011"	"2011"	12	7908	Unreliable	78.4	265.1	43.8
	"Lake County, OR"	"41037"	"2012"	"2012"	11	7771	Unreliable	70.7	253.3	42.7
	"Lake County, OR"	"41037"	"2013"	"2013"	14	7820	Unreliable	97.9	300.4	47.8
	"Lake County, OR"	"41037"	"2014"	"2014"	10	7838	Unreliable	61.2	234.6	40.3
	"Lake County, OR"	"41037"	"2015"	"2015"	11	7829	Unreliable	70.1	251.4	42.4
	"Lake County, OR"	"41037"	"2016"	"2016"	16	7837	Unreliable	116.7	331.5	51.0
	"Lane County, OR"	"41039"	"2010"	"2010"	350	351715	99.5	89.1	109.9	5.3
	"Lane County, OR"	"41039"	"2011"	"2011"	328	353416	92.8	82.8	102.9	5.1
	"Lane County, OR"	"41039"	"2012"	"2012"	301	354542	84.9	75.3	94.5	4.9
	"Lane County, OR"	"41039"	"2013"	"2013"	315	356212	88.4	78.7	98.2	5.0
	"Lane County, OR"	"41039"	"2014"	"2014"	332	358337	92.7	82.7	102.6	5.1
	"Lane County, OR"	"41039"	"2015"	"2015"	294	362895	81.0	71.8	90.3	4.7
	"Lane County, OR"	"41039"	"2016"	"2016"	302	369519	81.7	72.5	90.9	4.7
	"Lincoln County, OR"	"41041"	"2010"	"2010"	73	46034	158.6	124.3	199.4	18.6
	"Lincoln County, OR"	"41041"	"2011"	"2011"	52	45933	113.2	84.5	148.5	15.7
	"Lincoln County, OR"	"41041"	"2012"	"2012"	59	46151	127.8	97.3	164.9	16.6
	"Lincoln County, OR"	"41041"	"2013"	"2013"	57	46350	123.0	93.1	159.3	16.3
	"Lincoln County, OR"	"41041"	"2014"	"2014"	56	46406	120.7	91.2	156.7	16.1
	"Lincoln County, OR"	"41041"	"2015"	"2015"	69	47038	146.7	114.1	185.6	17.7
	"Lincoln County, OR"	"41041"	"2016"	"2016"	57	47806	119.2	90.3	154.5	15.8
	"Linn County, OR"	"41043"	"2010"	"2010"	101	116672	86.6	69.7	103.5	8.6
	"Linn County, OR"	"41043"	"2011"	"2011"	90	118122	76.2	61.3	93.7	8.0
	"Linn County, OR"	"41043"	"2012"	"2012"	99	118360	83.6	68.0	101.8	8.4
	"Linn County, OR"	"41043"	"2013"	"2013"	109	118765	91.8	74.5	109.0	8.8
	"Linn County, OR"	"41043"	"2014"	"2014"	93	119356	77.9	62.9	95.5	8.1
	"Linn County, OR"	"41043"	"2015"	"2015"	105	120547	87.1	70.4	103.8	8.5
	"Linn County, OR"	"41043"	"2016"	"2016"	108	122849	87.9	71.3	104.5	8.5
	"Malheur County, OR"	"41045"	"2010"	"2010"	29	31313	92.6	62.0	133.0	17.2
	"Malheur County, OR"	"41045"	"2011"	"2011"	46	31068	148.1	108.4	197.5	21.8
	"Malheur County, OR"	"41045"	"2012"	"2012"	25	30630	81.6	52.8	120.5	16.3
	"Malheur County, OR"	"41045"	"2013"	"2013"	33	30479	108.3	74.5	152.1	18.8
	"Malheur County, OR"	"41045"	"2014"	"2014"	33	30359	108.7	74.8	152.7	18.9
	"Malheur County, OR"	"41045"	"2015"	"2015"	26	30380	85.6	55.9	125.4	16.8
	"Malheur County, OR"	"41045"	"2016"	"2016"	20	30439	65.7	40.1	101.5	14.7
	"Marion County, OR"	"41047"	"2010"	"2010"	222	315335	70.4	61.1	79.7	4.7
	"Marion County, OR"	"41047"	"2011"	"2011"	223	318872	69.9	60.8	79.1	4.7
	"Marion County, OR"	"41047"	"2012"	"2012"	238	319985	74.4	64.9	83.8	4.8
	"Marion County, OR"	"41047"	"2013"	"2013"	226	323614	69.8	60.7	78.9	4.6
	"Marion County, OR"	"41047"	"2014"	"2014"	237	326110	72.7	63.4	81.9	4.7
	"Marion County, OR"	"41047"	"2015"	"2015"	209	330700	63.2	54.6	71.8	4.4
	"Marion County, OR"	"41047"	"2016"	"2016"	255	336316	75.8	66.5	85.1	4.7
	"Morrow County, OR"	"41049"	"2013"	"2013"	10	11336	Unreliable	42.3	162.2	27.9
	"Morrow County, OR"	"41049"	"2015"	"2015"	10	11190	Unreliable	42.9	164.3	28.3
	"Multnomah County, OR"	"41051"	"2010"	"2010"	439	735334	59.7	54.1	65.3	2.8
	"Multnomah County, OR"	"41051"	"2011"	"2011"	512	748031	68.4	62.5	74.4	3.0
	"Multnomah County, OR"	"41051"	"2012"	"2012"	412	759256	54.3	49.0	59.5	2.7
	"Multnomah County, OR"	"41051"	"2013"	"2013"	512	766135	66.8	61.0	72.6	3.0
	"Multnomah County, OR"	"41051"	"2014"	"2014"	447	776712	57.6	52.2	62.9	2.7
	"Multnomah County, OR"	"41051"	"2015"	"2015"	489	790294	61.9	56.4	67.4	2.8
	"Multnomah County, OR"	"41051"	"2016"	"2016"	475	799766	59.4	54.1	64.7	2.7
	"Polk County, OR"	"41053"	"2010"	"2010"	54	75403	71.6	53.8	93.4	9.7
	"Polk County, OR"	"41053"	"2011"	"2011"	47	75993	61.8	45.4	82.2	9.0
	"Polk County, OR"	"41053"	"2012"	"2012"	59	76353	77.3	58.8	99.7	10.1
	"Polk County, OR"	"41053"	"2013"	"2013"	52	76794	67.7	50.6	88.8	9.4
	"Polk County, OR"	"41053"	"2014"	"2014"	53	77916	68.0	51.0	89.0	9.3
	"Polk County, OR"	"41053"	"2015"	"2015"	49	79391	61.7	45.7	81.6	8.8
	"Polk County, OR"	"41053"	"2016"	"2016"	58	81823	70.9	53.8	91.6	9.3
	"Tillamook County, OR"	"41057"	"2010"	"2010"	32	25250	126.7	86.7	178.9	22.4
	"Tillamook County, OR"	"41057"	"2011"	"2011"	24	25403	94.5	60.5	140.6	19.3
	"Tillamook County, OR"	"41057"	"2012"	"2012"	25	25287	98.9	64.0	145.9	19.8
	"Tillamook County, OR"	"41057"	"2013"	"2013"	35	25317	138.2	96.3	192.3	23.4
	"Tillamook County, OR"	"41057"	"2014"	"2014"	28	25342	110.5	73.4	159.7	20.9
	"Tillamook County, OR"	"41057"	"2015"	"2015"	39	25653	152.0	108.1	207.8	24.3
	"Tillamook County, OR"	"41057"	"2016"	"2016"	34	26143	130.1	90.1	181.7	22.3
	"Umatilla County, OR"	"41059"	"2010"	"2010"	59	75889	77.7	59.2	100.3	10.1
	"Umatilla County, OR"	"41059"	"2011"	"2011"	48	76725	62.6	46.1	82.9	9.0
	"Umatilla County, OR"	"41059"	"2012"	"2012"	53	76820	69.0	51.7	90.2	9.5
	"Umatilla County, OR"	"41059"	"2013"	"2013"	74	76720	96.5	75.7	121.1	11.2
	"Umatilla County, OR"	"41059"	"2014"	"2014"	58	76705	75.6	57.4	97.7	9.9
	"Umatilla County, OR"	"41059"	"2015"	"2015"	71	76531	92.8	72.5	117.0	11.0
	"Umatilla County, OR"	"41059"	"2016"	"2016"	69	76456	90.2	70.2	114.2	10.9
	"Union County, OR"	"41061"	"2010"	"2010"	19	25748	Unreliable	44.4	115.2	16.9
	"Union County, OR"	"41061"	"2011"	"2011"	42	25791	162.8	117.4	220.1	25.1
	"Union County, OR"	"41061"	"2012"	"2012"	27	25759	104.8	69.1	152.5	20.2
	"Union County, OR"	"41061"	"2013"	"2013"	24	25652	93.6	59.9	139.2	19.1
	"Union County, OR"	"41061"	"2014"	"2014"	40	25691	155.7	111.2	212.0	24.6
	"Union County, OR"	"41061"	"2015"	"2015"	40	25790	155.1	110.8	211.2	24.5
	"Union County, OR"	"41061"	"2016"	"2016"	29	26087	111.2	74.5	159.7	20.6
	"Wallowa County, OR"	"41063"	"2013"	"2013"	11	6814	Unreliable	80.6	288.8	48.7
	"Wallowa County, OR"	"41063"	"2016"	"2016"	10	6946	Unreliable	69.0	264.8	45.5
	"Wasco County, OR"	"41065"	"2010"	"2010"	26	25213	103.1	67.4	151.1	20.2
	"Wasco County, OR"	"41065"	"2011"	"2011"	31	25234	122.9	83.5	174.4	22.1
	"Wasco County, OR"	"41065"	"2012"	"2012"	28	25487	109.9	73.0	158.8	20.8
	"Wasco County, OR"	"41065"	"2013"	"2013"	35	25477	137.4	95.7	191.1	23.2
	"Wasco County, OR"	"41065"	"2014"	"2014"	24	25515	94.1	60.3	140.0	19.2
	"Wasco County, OR"	"41065"	"2015"	"2015"	28	25775	108.6	72.2	157.0	20.5
	"Wasco County, OR"	"41065"	"2016"	"2016"	25	26115	95.7	62.0	141.3	19.1
	"Washington County, OR"	"41067"	"2010"	"2010"	220	529710	41.5	36.0	47.0	2.8
	"Washington County, OR"	"41067"	"2011"	"2011"	214	540410	39.6	34.3	44.9	2.7
	"Washington County, OR"	"41067"	"2012"	"2012"	210	547672	38.3	33.2	43.5	2.6
	"Washington County, OR"	"41067"	"2013"	"2013"	233	554996	42.0	36.6	47.4	2.8
	"Washington County, OR"	"41067"	"2014"	"2014"	228	562998	40.5	35.2	45.8	2.7
	"Washington County, OR"	"41067"	"2015"	"2015"	225	574326	39.2	34.1	44.3	2.6
	"Washington County, OR"	"41067"	"2016"	"2016"	258	582779	44.3	38.9	49.7	2.8
	"Yamhill County, OR"	"41071"	"2010"	"2010"	57	99193	57.5	43.5	74.5	7.6
	"Yamhill County, OR"	"41071"	"2011"	"2011"	73	100000	73.0	57.2	91.8	8.5
	"Yamhill County, OR"	"41071"	"2012"	"2012"	77	100255	76.8	60.6	96.0	8.8
	"Yamhill County, OR"	"41071"	"2013"	"2013"	58	100725	57.6	43.7	74.4	7.6
	"Yamhill County, OR"	"41071"	"2014"	"2014"	70	101758	68.8	53.6	86.9	8.2
	"Yamhill County, OR"	"41071"	"2015"	"2015"	92	102659	89.6	72.2	109.9	9.3
