"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	Deaths	Population	Crude Rate	Crude Rate Standard Error
	"Rhode Island"	"44"	"2009"	"2009"	"15-24 years"	"15-24"	19	163213	Unreliable	2.7
	"Rhode Island"	"44"	"2009"	"2009"	"25-34 years"	"25-34"	12	126651	Unreliable	2.7
	"Rhode Island"	"44"	"2009"	"2009"	"35-44 years"	"35-44"	11	140223	Unreliable	2.4
	"Rhode Island"	"44"	"2009"	"2009"	"45-54 years"	"45-54"	24	162676	14.8	3.0
	"Rhode Island"	"44"	"2009"	"2009"	"65-74 years"	"65-74"	11	72518	Unreliable	4.6
	"Rhode Island"	"44"	"2010"	"2010"	"15-24 years"	"15-24"	15	162213	Unreliable	2.4
	"Rhode Island"	"44"	"2010"	"2010"	"25-34 years"	"25-34"	13	126962	Unreliable	2.8
	"Rhode Island"	"44"	"2010"	"2010"	"35-44 years"	"35-44"	14	136860	Unreliable	2.7
	"Rhode Island"	"44"	"2010"	"2010"	"45-54 years"	"45-54"	15	162350	Unreliable	2.4
	"Rhode Island"	"44"	"2010"	"2010"	"75-84 years"	"75-84"	10	51252	Unreliable	6.2
	"Rhode Island"	"44"	"2011"	"2011"	"15-24 years"	"15-24"	10	161793	Unreliable	2.0
	"Rhode Island"	"44"	"2011"	"2011"	"25-34 years"	"25-34"	20	128813	15.5	3.5
	"Rhode Island"	"44"	"2011"	"2011"	"35-44 years"	"35-44"	10	132072	Unreliable	2.4
	"Rhode Island"	"44"	"2011"	"2011"	"45-54 years"	"45-54"	16	159963	Unreliable	2.5
	"Rhode Island"	"44"	"2011"	"2011"	"75-84 years"	"75-84"	12	50150	Unreliable	6.9
	"Rhode Island"	"44"	"2012"	"2012"	"15-24 years"	"15-24"	12	160236	Unreliable	2.2
	"Rhode Island"	"44"	"2012"	"2012"	"25-34 years"	"25-34"	12	131184	Unreliable	2.6
	"Rhode Island"	"44"	"2012"	"2012"	"35-44 years"	"35-44"	14	128947	Unreliable	2.9
	"Rhode Island"	"44"	"2012"	"2012"	"45-54 years"	"45-54"	19	157715	Unreliable	2.8
	"Rhode Island"	"44"	"2012"	"2012"	"75-84 years"	"75-84"	10	49030	Unreliable	6.4
	"Rhode Island"	"44"	"2013"	"2013"	"15-24 years"	"15-24"	17	156875	Unreliable	2.6
	"Rhode Island"	"44"	"2013"	"2013"	"75-84 years"	"75-84"	12	48349	Unreliable	7.2
	"Rhode Island"	"44"	"2013"	"2013"	"85+ years"	"85+"	11	28328	Unreliable	11.7
	"Rhode Island"	"44"	"2014"	"2014"	"35-44 years"	"35-44"	10	125259	Unreliable	2.5
	"Rhode Island"	"44"	"2014"	"2014"	"45-54 years"	"45-54"	14	152630	Unreliable	2.5
	"Rhode Island"	"44"	"2014"	"2014"	"55-64 years"	"55-64"	10	142384	Unreliable	2.2
	"Rhode Island"	"44"	"2014"	"2014"	"75-84 years"	"75-84"	10	48187	Unreliable	6.6
	"Rhode Island"	"44"	"2015"	"2015"	"15-24 years"	"15-24"	15	153492	Unreliable	2.5
	"Rhode Island"	"44"	"2015"	"2015"	"25-34 years"	"25-34"	11	141516	Unreliable	2.3
	"Rhode Island"	"44"	"2016"	"2016"	"15-24 years"	"15-24"	17	152362	Unreliable	2.7
	"Rhode Island"	"44"	"2016"	"2016"	"25-34 years"	"25-34"	14	143107	Unreliable	2.6
	"South Carolina"	"45"	"2009"	"2009"	"5-14 years"	"5-14"	11	492582	Unreliable	0.7
	"South Carolina"	"45"	"2009"	"2009"	"15-24 years"	"15-24"	160	555143	28.8	2.3
	"South Carolina"	"45"	"2009"	"2009"	"25-34 years"	"25-34"	128	500108	25.6	2.3
	"South Carolina"	"45"	"2009"	"2009"	"35-44 years"	"35-44"	107	512798	20.9	2.0
	"South Carolina"	"45"	"2009"	"2009"	"45-54 years"	"45-54"	103	546556	18.8	1.9
	"South Carolina"	"45"	"2009"	"2009"	"55-64 years"	"55-64"	85	464854	18.3	2.0
	"South Carolina"	"45"	"2009"	"2009"	"65-74 years"	"65-74"	54	290655	18.6	2.5
	"South Carolina"	"45"	"2009"	"2009"	"75-84 years"	"75-84"	33	152994	21.6	3.8
	"South Carolina"	"45"	"2009"	"2009"	"85+ years"	"85+"	18	56085	Unreliable	7.6
	"South Carolina"	"45"	"2010"	"2010"	"1-4 years"	"1-4"	11	204648	Unreliable	1.6
	"South Carolina"	"45"	"2010"	"2010"	"5-14 years"	"5-14"	10	495934	Unreliable	0.6
	"South Carolina"	"45"	"2010"	"2010"	"15-24 years"	"15-24"	152	557472	27.3	2.2
	"South Carolina"	"45"	"2010"	"2010"	"25-34 years"	"25-34"	105	505797	20.8	2.0
	"South Carolina"	"45"	"2010"	"2010"	"35-44 years"	"35-44"	116	507856	22.8	2.1
	"South Carolina"	"45"	"2010"	"2010"	"45-54 years"	"45-54"	103	549763	18.7	1.8
	"South Carolina"	"45"	"2010"	"2010"	"55-64 years"	"55-64"	67	477866	14.0	1.7
	"South Carolina"	"45"	"2010"	"2010"	"65-74 years"	"65-74"	46	299560	15.4	2.3
	"South Carolina"	"45"	"2010"	"2010"	"75-84 years"	"75-84"	44	155676	28.3	4.3
	"South Carolina"	"45"	"2010"	"2010"	"85+ years"	"85+"	15	57637	Unreliable	6.7
	"South Carolina"	"45"	"2011"	"2011"	"5-14 years"	"5-14"	25	501651	5.0	1.0
	"South Carolina"	"45"	"2011"	"2011"	"15-24 years"	"15-24"	143	557994	25.6	2.1
	"South Carolina"	"45"	"2011"	"2011"	"25-34 years"	"25-34"	125	516045	24.2	2.2
	"South Carolina"	"45"	"2011"	"2011"	"35-44 years"	"35-44"	112	503082	22.3	2.1
	"South Carolina"	"45"	"2011"	"2011"	"45-54 years"	"45-54"	121	550914	22.0	2.0
	"South Carolina"	"45"	"2011"	"2011"	"55-64 years"	"55-64"	78	498538	15.6	1.8
	"South Carolina"	"45"	"2011"	"2011"	"65-74 years"	"65-74"	51	315244	16.2	2.3
	"South Carolina"	"45"	"2011"	"2011"	"75-84 years"	"75-84"	30	160433	18.7	3.4
	"South Carolina"	"45"	"2011"	"2011"	"85+ years"	"85+"	19	60160	Unreliable	7.2
	"South Carolina"	"45"	"2012"	"2012"	"5-14 years"	"5-14"	11	509721	Unreliable	0.7
	"South Carolina"	"45"	"2012"	"2012"	"15-24 years"	"15-24"	141	560647	25.1	2.1
	"South Carolina"	"45"	"2012"	"2012"	"25-34 years"	"25-34"	128	522627	24.5	2.2
	"South Carolina"	"45"	"2012"	"2012"	"35-44 years"	"35-44"	98	504510	19.4	2.0
	"South Carolina"	"45"	"2012"	"2012"	"45-54 years"	"45-54"	123	548472	22.4	2.0
	"South Carolina"	"45"	"2012"	"2012"	"55-64 years"	"55-64"	82	503585	16.3	1.8
	"South Carolina"	"45"	"2012"	"2012"	"65-74 years"	"65-74"	54	340469	15.9	2.2
	"South Carolina"	"45"	"2012"	"2012"	"75-84 years"	"75-84"	39	164484	23.7	3.8
	"South Carolina"	"45"	"2012"	"2012"	"85+ years"	"85+"	18	62381	Unreliable	6.8
	"South Carolina"	"45"	"2013"	"2013"	"15-24 years"	"15-24"	121	565985	21.4	1.9
	"South Carolina"	"45"	"2013"	"2013"	"25-34 years"	"25-34"	121	529190	22.9	2.1
	"South Carolina"	"45"	"2013"	"2013"	"35-44 years"	"35-44"	105	507672	20.7	2.0
	"South Carolina"	"45"	"2013"	"2013"	"45-54 years"	"45-54"	106	547654	19.4	1.9
	"South Carolina"	"45"	"2013"	"2013"	"55-64 years"	"55-64"	100	513145	19.5	1.9
	"South Carolina"	"45"	"2013"	"2013"	"65-74 years"	"65-74"	50	361240	13.8	2.0
	"South Carolina"	"45"	"2013"	"2013"	"75-84 years"	"75-84"	35	169607	20.6	3.5
	"South Carolina"	"45"	"2013"	"2013"	"85+ years"	"85+"	12	64510	Unreliable	5.4
	"South Carolina"	"45"	"2014"	"2014"	"5-14 years"	"5-14"	12	519175	Unreliable	0.7
	"South Carolina"	"45"	"2014"	"2014"	"15-24 years"	"15-24"	136	564892	24.1	2.1
	"South Carolina"	"45"	"2014"	"2014"	"25-34 years"	"25-34"	125	542154	23.1	2.1
	"South Carolina"	"45"	"2014"	"2014"	"35-44 years"	"35-44"	81	509594	15.9	1.8
	"South Carolina"	"45"	"2014"	"2014"	"45-54 years"	"45-54"	101	548212	18.4	1.8
	"South Carolina"	"45"	"2014"	"2014"	"55-64 years"	"55-64"	99	524685	18.9	1.9
	"South Carolina"	"45"	"2014"	"2014"	"65-74 years"	"65-74"	68	383175	17.7	2.2
	"South Carolina"	"45"	"2014"	"2014"	"75-84 years"	"75-84"	31	176066	17.6	3.2
	"South Carolina"	"45"	"2014"	"2014"	"85+ years"	"85+"	15	66025	Unreliable	5.9
	"South Carolina"	"45"	"2015"	"2015"	"1-4 years"	"1-4"	10	197671	Unreliable	1.6
	"South Carolina"	"45"	"2015"	"2015"	"5-14 years"	"5-14"	10	522812	Unreliable	0.6
	"South Carolina"	"45"	"2015"	"2015"	"15-24 years"	"15-24"	141	566859	24.9	2.1
	"South Carolina"	"45"	"2015"	"2015"	"25-34 years"	"25-34"	137	554921	24.7	2.1
	"South Carolina"	"45"	"2015"	"2015"	"35-44 years"	"35-44"	122	512606	23.8	2.2
	"South Carolina"	"45"	"2015"	"2015"	"45-54 years"	"45-54"	134	550553	24.3	2.1
	"South Carolina"	"45"	"2015"	"2015"	"55-64 years"	"55-64"	114	537472	21.2	2.0
	"South Carolina"	"45"	"2015"	"2015"	"65-74 years"	"65-74"	72	403917	17.8	2.1
	"South Carolina"	"45"	"2015"	"2015"	"75-84 years"	"75-84"	37	182735	20.2	3.3
	"South Carolina"	"45"	"2015"	"2015"	"85+ years"	"85+"	18	67610	Unreliable	6.3
	"South Carolina"	"45"	"2016"	"2016"	"5-14 years"	"5-14"	18	524912	Unreliable	0.8
	"South Carolina"	"45"	"2016"	"2016"	"15-24 years"	"15-24"	157	562413	27.9	2.2
	"South Carolina"	"45"	"2016"	"2016"	"25-34 years"	"25-34"	162	567815	28.5	2.2
	"South Carolina"	"45"	"2016"	"2016"	"35-44 years"	"35-44"	130	516323	25.2	2.2
	"South Carolina"	"45"	"2016"	"2016"	"45-54 years"	"45-54"	156	554330	28.1	2.3
	"South Carolina"	"45"	"2016"	"2016"	"55-64 years"	"55-64"	130	551422	23.6	2.1
	"South Carolina"	"45"	"2016"	"2016"	"65-74 years"	"65-74"	65	425025	15.3	1.9
	"South Carolina"	"45"	"2016"	"2016"	"75-84 years"	"75-84"	49	191310	25.6	3.7
	"South Carolina"	"45"	"2016"	"2016"	"85+ years"	"85+"	25	69345	36.1	7.2
	"South Dakota"	"46"	"2009"	"2009"	"15-24 years"	"15-24"	10	49747	Unreliable	6.4
	"South Dakota"	"46"	"2010"	"2010"	"25-34 years"	"25-34"	11	55202	Unreliable	6.0
	"South Dakota"	"46"	"2011"	"2011"	"45-54 years"	"45-54"	10	54053	Unreliable	5.9
	"South Dakota"	"46"	"2011"	"2011"	"55-64 years"	"55-64"	10	46886	Unreliable	6.7
	"South Dakota"	"46"	"2012"	"2012"	"15-24 years"	"15-24"	10	50760	Unreliable	6.2
	"South Dakota"	"46"	"2012"	"2012"	"25-34 years"	"25-34"	13	57944	Unreliable	6.2
	"South Dakota"	"46"	"2013"	"2013"	"25-34 years"	"25-34"	10	59078	Unreliable	5.4
	"South Dakota"	"46"	"2014"	"2014"	"15-24 years"	"15-24"	10	52372	Unreliable	6.0
	"South Dakota"	"46"	"2015"	"2015"	"15-24 years"	"15-24"	10	51493	Unreliable	6.1
	"South Dakota"	"46"	"2015"	"2015"	"55-64 years"	"55-64"	11	53537	Unreliable	6.2
	"Tennessee"	"47"	"2009"	"2009"	"5-14 years"	"5-14"	17	639984	Unreliable	0.6
	"Tennessee"	"47"	"2009"	"2009"	"15-24 years"	"15-24"	146	672556	21.7	1.8
	"Tennessee"	"47"	"2009"	"2009"	"25-34 years"	"25-34"	121	653099	18.5	1.7
	"Tennessee"	"47"	"2009"	"2009"	"35-44 years"	"35-44"	100	668113	15.0	1.5
	"Tennessee"	"47"	"2009"	"2009"	"45-54 years"	"45-54"	121	706053	17.1	1.6
	"Tennessee"	"47"	"2009"	"2009"	"55-64 years"	"55-64"	87	567564	15.3	1.6
	"Tennessee"	"47"	"2009"	"2009"	"65-74 years"	"65-74"	59	336188	17.5	2.3
	"Tennessee"	"47"	"2009"	"2009"	"75-84 years"	"75-84"	49	188778	26.0	3.7
	"Tennessee"	"47"	"2009"	"2009"	"85+ years"	"85+"	19	71373	Unreliable	6.1
	"Tennessee"	"47"	"2010"	"2010"	"5-14 years"	"5-14"	15	642074	Unreliable	0.6
	"Tennessee"	"47"	"2010"	"2010"	"15-24 years"	"15-24"	148	676536	21.9	1.8
	"Tennessee"	"47"	"2010"	"2010"	"25-34 years"	"25-34"	117	656318	17.8	1.6
	"Tennessee"	"47"	"2010"	"2010"	"35-44 years"	"35-44"	137	662373	20.7	1.8
	"Tennessee"	"47"	"2010"	"2010"	"45-54 years"	"45-54"	115	708906	16.2	1.5
	"Tennessee"	"47"	"2010"	"2010"	"55-64 years"	"55-64"	97	584654	16.6	1.7
	"Tennessee"	"47"	"2010"	"2010"	"65-74 years"	"65-74"	55	344039	16.0	2.2
	"Tennessee"	"47"	"2010"	"2010"	"75-84 years"	"75-84"	55	190679	28.8	3.9
	"Tennessee"	"47"	"2010"	"2010"	"85+ years"	"85+"	25	73170	34.2	6.8
	"Tennessee"	"47"	"2011"	"2011"	"5-14 years"	"5-14"	25	645187	3.9	0.8
	"Tennessee"	"47"	"2011"	"2011"	"15-24 years"	"15-24"	124	680074	18.2	1.6
	"Tennessee"	"47"	"2011"	"2011"	"25-34 years"	"25-34"	123	667649	18.4	1.7
	"Tennessee"	"47"	"2011"	"2011"	"35-44 years"	"35-44"	103	656681	15.7	1.5
	"Tennessee"	"47"	"2011"	"2011"	"45-54 years"	"45-54"	114	705846	16.2	1.5
	"Tennessee"	"47"	"2011"	"2011"	"55-64 years"	"55-64"	87	611308	14.2	1.5
	"Tennessee"	"47"	"2011"	"2011"	"65-74 years"	"65-74"	66	355712	18.6	2.3
	"Tennessee"	"47"	"2011"	"2011"	"75-84 years"	"75-84"	43	194491	22.1	3.4
	"Tennessee"	"47"	"2011"	"2011"	"85+ years"	"85+"	23	76752	30.0	6.2
	"Tennessee"	"47"	"2012"	"2012"	"5-14 years"	"5-14"	10	650303	Unreliable	0.5
	"Tennessee"	"47"	"2012"	"2012"	"15-24 years"	"15-24"	142	687496	20.7	1.7
	"Tennessee"	"47"	"2012"	"2012"	"25-34 years"	"25-34"	90	678030	13.3	1.4
	"Tennessee"	"47"	"2012"	"2012"	"35-44 years"	"35-44"	99	657726	15.1	1.5
	"Tennessee"	"47"	"2012"	"2012"	"45-54 years"	"45-54"	112	699145	16.0	1.5
	"Tennessee"	"47"	"2012"	"2012"	"55-64 years"	"55-64"	103	618342	16.7	1.6
	"Tennessee"	"47"	"2012"	"2012"	"65-74 years"	"65-74"	56	380837	14.7	2.0
	"Tennessee"	"47"	"2012"	"2012"	"75-84 years"	"75-84"	37	196724	18.8	3.1
	"Tennessee"	"47"	"2012"	"2012"	"85+ years"	"85+"	18	78555	Unreliable	5.4
	"Tennessee"	"47"	"2013"	"2013"	"5-14 years"	"5-14"	20	654238	3.1	0.7
	"Tennessee"	"47"	"2013"	"2013"	"15-24 years"	"15-24"	113	691749	16.3	1.5
	"Tennessee"	"47"	"2013"	"2013"	"25-34 years"	"25-34"	133	681440	19.5	1.7
	"Tennessee"	"47"	"2013"	"2013"	"35-44 years"	"35-44"	111	658741	16.9	1.6
	"Tennessee"	"47"	"2013"	"2013"	"45-54 years"	"45-54"	96	692528	13.9	1.4
	"Tennessee"	"47"	"2013"	"2013"	"55-64 years"	"55-64"	92	627351	14.7	1.5
	"Tennessee"	"47"	"2013"	"2013"	"65-74 years"	"65-74"	62	400725	15.5	2.0
	"Tennessee"	"47"	"2013"	"2013"	"75-84 years"	"75-84"	49	200546	24.4	3.5
	"Tennessee"	"47"	"2013"	"2013"	"85+ years"	"85+"	21	80709	26.0	5.7
	"Tennessee"	"47"	"2014"	"2014"	"5-14 years"	"5-14"	13	655309	Unreliable	0.6
	"Tennessee"	"47"	"2014"	"2014"	"15-24 years"	"15-24"	101	696388	14.5	1.4
	"Tennessee"	"47"	"2014"	"2014"	"25-34 years"	"25-34"	121	691839	17.5	1.6
	"Tennessee"	"47"	"2014"	"2014"	"35-44 years"	"35-44"	93	658778	14.1	1.5
	"Tennessee"	"47"	"2014"	"2014"	"45-54 years"	"45-54"	108	689680	15.7	1.5
	"Tennessee"	"47"	"2014"	"2014"	"55-64 years"	"55-64"	105	636741	16.5	1.6
	"Tennessee"	"47"	"2014"	"2014"	"65-74 years"	"65-74"	75	419877	17.9	2.1
	"Tennessee"	"47"	"2014"	"2014"	"75-84 years"	"75-84"	53	205216	25.8	3.5
	"Tennessee"	"47"	"2014"	"2014"	"85+ years"	"85+"	23	82581	27.9	5.8
	"Tennessee"	"47"	"2015"	"2015"	"5-14 years"	"5-14"	20	655035	3.1	0.7
	"Tennessee"	"47"	"2015"	"2015"	"15-24 years"	"15-24"	116	696004	16.7	1.5
	"Tennessee"	"47"	"2015"	"2015"	"25-34 years"	"25-34"	138	704135	19.6	1.7
	"Tennessee"	"47"	"2015"	"2015"	"35-44 years"	"35-44"	94	658497	14.3	1.5
	"Tennessee"	"47"	"2015"	"2015"	"45-54 years"	"45-54"	110	689331	16.0	1.5
	"Tennessee"	"47"	"2015"	"2015"	"55-64 years"	"55-64"	105	648234	16.2	1.6
	"Tennessee"	"47"	"2015"	"2015"	"65-74 years"	"65-74"	65	437387	14.9	1.8
	"Tennessee"	"47"	"2015"	"2015"	"75-84 years"	"75-84"	39	210048	18.6	3.0
	"Tennessee"	"47"	"2015"	"2015"	"85+ years"	"85+"	23	84630	27.2	5.7
	"Tennessee"	"47"	"2016"	"2016"	"5-14 years"	"5-14"	24	653934	3.7	0.7
	"Tennessee"	"47"	"2016"	"2016"	"15-24 years"	"15-24"	127	691273	18.4	1.6
	"Tennessee"	"47"	"2016"	"2016"	"25-34 years"	"25-34"	128	719784	17.8	1.6
	"Tennessee"	"47"	"2016"	"2016"	"35-44 years"	"35-44"	124	655290	18.9	1.7
	"Tennessee"	"47"	"2016"	"2016"	"45-54 years"	"45-54"	103	689900	14.9	1.5
	"Tennessee"	"47"	"2016"	"2016"	"55-64 years"	"55-64"	116	658122	17.6	1.6
	"Tennessee"	"47"	"2016"	"2016"	"65-74 years"	"65-74"	77	454678	16.9	1.9
	"Tennessee"	"47"	"2016"	"2016"	"75-84 years"	"75-84"	49	216079	22.7	3.2
	"Tennessee"	"47"	"2016"	"2016"	"85+ years"	"85+"	29	86024	33.7	6.3
	"Texas"	"48"	"2009"	"2009"	"< 1 year"	"1"	10	344296	Unreliable	0.9
	"Texas"	"48"	"2009"	"2009"	"1-4 years"	"1-4"	54	1379247	3.9	0.5
	"Texas"	"48"	"2009"	"2009"	"5-14 years"	"5-14"	89	3332240	2.7	0.3
	"Texas"	"48"	"2009"	"2009"	"15-24 years"	"15-24"	642	3259316	19.7	0.8
	"Texas"	"48"	"2009"	"2009"	"25-34 years"	"25-34"	525	3215352	16.3	0.7
	"Texas"	"48"	"2009"	"2009"	"35-44 years"	"35-44"	458	3082916	14.9	0.7
	"Texas"	"48"	"2009"	"2009"	"45-54 years"	"45-54"	436	2985045	14.6	0.7
	"Texas"	"48"	"2009"	"2009"	"55-64 years"	"55-64"	289	2145622	13.5	0.8
	"Texas"	"48"	"2009"	"2009"	"65-74 years"	"65-74"	161	1170844	13.8	1.1
	"Texas"	"48"	"2009"	"2009"	"75-84 years"	"75-84"	122	658621	18.5	1.7
	"Texas"	"48"	"2009"	"2009"	"85+ years"	"85+"	50	239937	20.8	2.9
	"Texas"	"48"	"2010"	"2010"	"1-4 years"	"1-4"	48	1384643	3.5	0.5
	"Texas"	"48"	"2010"	"2010"	"5-14 years"	"5-14"	97	3397896	2.9	0.3
	"Texas"	"48"	"2010"	"2010"	"15-24 years"	"15-24"	623	3289614	18.9	0.8
	"Texas"	"48"	"2010"	"2010"	"25-34 years"	"25-34"	481	3258834	14.8	0.7
	"Texas"	"48"	"2010"	"2010"	"35-44 years"	"35-44"	412	3101487	13.3	0.7
	"Texas"	"48"	"2010"	"2010"	"45-54 years"	"45-54"	420	3017426	13.9	0.7
	"Texas"	"48"	"2010"	"2010"	"55-64 years"	"55-64"	297	2227217	13.3	0.8
	"Texas"	"48"	"2010"	"2010"	"65-74 years"	"65-74"	157	1208113	13.0	1.0
	"Texas"	"48"	"2010"	"2010"	"75-84 years"	"75-84"	129	668185	19.3	1.7
	"Texas"	"48"	"2010"	"2010"	"85+ years"	"85+"	55	247069	22.3	3.0
	"Texas"	"48"	"2011"	"2011"	"1-4 years"	"1-4"	45	1398112	3.2	0.5
	"Texas"	"48"	"2011"	"2011"	"5-14 years"	"5-14"	68	3460793	2.0	0.2
	"Texas"	"48"	"2011"	"2011"	"15-24 years"	"15-24"	591	3340457	17.7	0.7
	"Texas"	"48"	"2011"	"2011"	"25-34 years"	"25-34"	525	3337823	15.7	0.7
	"Texas"	"48"	"2011"	"2011"	"35-44 years"	"35-44"	383	3140176	12.2	0.6
	"Texas"	"48"	"2011"	"2011"	"45-54 years"	"45-54"	389	3045714	12.8	0.6
	"Texas"	"48"	"2011"	"2011"	"55-64 years"	"55-64"	337	2355376	14.3	0.8
	"Texas"	"48"	"2011"	"2011"	"65-74 years"	"65-74"	171	1269416	13.5	1.0
	"Texas"	"48"	"2011"	"2011"	"75-84 years"	"75-84"	121	686511	17.6	1.6
	"Texas"	"48"	"2011"	"2011"	"85+ years"	"85+"	57	263524	21.6	2.9
	"Texas"	"48"	"2012"	"2012"	"1-4 years"	"1-4"	63	1394887	4.5	0.6
	"Texas"	"48"	"2012"	"2012"	"5-14 years"	"5-14"	98	3501037	2.8	0.3
	"Texas"	"48"	"2012"	"2012"	"15-24 years"	"15-24"	610	3393250	18.0	0.7
	"Texas"	"48"	"2012"	"2012"	"25-34 years"	"25-34"	573	3404459	16.8	0.7
	"Texas"	"48"	"2012"	"2012"	"35-44 years"	"35-44"	429	3186301	13.5	0.7
	"Texas"	"48"	"2012"	"2012"	"45-54 years"	"45-54"	433	3050825	14.2	0.7
	"Texas"	"48"	"2012"	"2012"	"55-64 years"	"55-64"	352	2421873	14.5	0.8
	"Texas"	"48"	"2012"	"2012"	"65-74 years"	"65-74"	206	1363370	15.1	1.1
	"Texas"	"48"	"2012"	"2012"	"75-84 years"	"75-84"	117	700075	16.7	1.5
	"Texas"	"48"	"2012"	"2012"	"85+ years"	"85+"	51	275415	18.5	2.6
	"Texas"	"48"	"2013"	"2013"	"< 1 year"	"1"	10	343987	Unreliable	0.9
	"Texas"	"48"	"2013"	"2013"	"1-4 years"	"1-4"	39	1398641	2.8	0.4
	"Texas"	"48"	"2013"	"2013"	"5-14 years"	"5-14"	70	3548496	2.0	0.2
	"Texas"	"48"	"2013"	"2013"	"15-24 years"	"15-24"	631	3432494	18.4	0.7
	"Texas"	"48"	"2013"	"2013"	"25-34 years"	"25-34"	550	3468646	15.9	0.7
	"Texas"	"48"	"2013"	"2013"	"35-44 years"	"35-44"	441	3227695	13.7	0.7
	"Texas"	"48"	"2013"	"2013"	"45-54 years"	"45-54"	462	3054709	15.1	0.7
	"Texas"	"48"	"2013"	"2013"	"55-64 years"	"55-64"	360	2493904	14.4	0.8
	"Texas"	"48"	"2013"	"2013"	"65-74 years"	"65-74"	199	1450490	13.7	1.0
	"Texas"	"48"	"2013"	"2013"	"75-84 years"	"75-84"	127	718613	17.7	1.6
	"Texas"	"48"	"2013"	"2013"	"85+ years"	"85+"	55	286925	19.2	2.6
	"Texas"	"48"	"2014"	"2014"	"1-4 years"	"1-4"	36	1408920	2.6	0.4
	"Texas"	"48"	"2014"	"2014"	"5-14 years"	"5-14"	102	3592018	2.8	0.3
	"Texas"	"48"	"2014"	"2014"	"15-24 years"	"15-24"	616	3481754	17.7	0.7
	"Texas"	"48"	"2014"	"2014"	"25-34 years"	"25-34"	612	3558596	17.2	0.7
	"Texas"	"48"	"2014"	"2014"	"35-44 years"	"35-44"	435	3288266	13.2	0.6
	"Texas"	"48"	"2014"	"2014"	"45-54 years"	"45-54"	422	3087838	13.7	0.7
	"Texas"	"48"	"2014"	"2014"	"55-64 years"	"55-64"	407	2579568	15.8	0.8
	"Texas"	"48"	"2014"	"2014"	"65-74 years"	"65-74"	217	1538801	14.1	1.0
	"Texas"	"48"	"2014"	"2014"	"75-84 years"	"75-84"	134	740309	18.1	1.6
	"Texas"	"48"	"2014"	"2014"	"85+ years"	"85+"	65	299085	21.7	2.7
	"Texas"	"48"	"2015"	"2015"	"1-4 years"	"1-4"	44	1424431	3.1	0.5
	"Texas"	"48"	"2015"	"2015"	"5-14 years"	"5-14"	92	3632506	2.5	0.3
	"Texas"	"48"	"2015"	"2015"	"15-24 years"	"15-24"	653	3534490	18.5	0.7
	"Texas"	"48"	"2015"	"2015"	"25-34 years"	"25-34"	602	3640442	16.5	0.7
	"Texas"	"48"	"2015"	"2015"	"35-44 years"	"35-44"	445	3346548	13.3	0.6
	"Texas"	"48"	"2015"	"2015"	"45-54 years"	"45-54"	452	3124369	14.5	0.7
	"Texas"	"48"	"2015"	"2015"	"55-64 years"	"55-64"	368	2664616	13.8	0.7
	"Texas"	"48"	"2015"	"2015"	"65-74 years"	"65-74"	227	1621459	14.0	0.9
	"Texas"	"48"	"2015"	"2015"	"75-84 years"	"75-84"	139	761681	18.2	1.5
	"Texas"	"48"	"2015"	"2015"	"85+ years"	"85+"	50	310738	16.1	2.3
	"Texas"	"48"	"2016"	"2016"	"1-4 years"	"1-4"	44	1453342	3.0	0.5
	"Texas"	"48"	"2016"	"2016"	"5-14 years"	"5-14"	95	3657097	2.6	0.3
	"Texas"	"48"	"2016"	"2016"	"15-24 years"	"15-24"	631	3555328	17.7	0.7
	"Texas"	"48"	"2016"	"2016"	"25-34 years"	"25-34"	691	3710381	18.6	0.7
	"Texas"	"48"	"2016"	"2016"	"35-44 years"	"35-44"	478	3379536	14.1	0.6
	"Texas"	"48"	"2016"	"2016"	"45-54 years"	"45-54"	500	3146939	15.9	0.7
	"Texas"	"48"	"2016"	"2016"	"55-64 years"	"55-64"	474	2726575	17.4	0.8
	"Texas"	"48"	"2016"	"2016"	"65-74 years"	"65-74"	238	1700240	14.0	0.9
	"Texas"	"48"	"2016"	"2016"	"75-84 years"	"75-84"	131	788632	16.6	1.5
	"Texas"	"48"	"2016"	"2016"	"85+ years"	"85+"	69	323291	21.3	2.6
	"Utah"	"49"	"2009"	"2009"	"5-14 years"	"5-14"	11	418551	Unreliable	0.8
	"Utah"	"49"	"2009"	"2009"	"15-24 years"	"15-24"	51	401166	12.7	1.8
	"Utah"	"49"	"2009"	"2009"	"25-34 years"	"25-34"	30	400558	7.5	1.4
	"Utah"	"49"	"2009"	"2009"	"35-44 years"	"35-44"	23	291450	7.9	1.6
	"Utah"	"49"	"2009"	"2009"	"45-54 years"	"45-54"	37	268002	13.8	2.3
	"Utah"	"49"	"2009"	"2009"	"55-64 years"	"55-64"	23	200255	11.5	2.4
	"Utah"	"49"	"2009"	"2009"	"65-74 years"	"65-74"	14	114985	Unreliable	3.3
	"Utah"	"49"	"2009"	"2009"	"75-84 years"	"75-84"	17	68865	Unreliable	6.0
	"Utah"	"49"	"2010"	"2010"	"5-14 years"	"5-14"	10	426735	Unreliable	0.7
	"Utah"	"49"	"2010"	"2010"	"15-24 years"	"15-24"	38	401810	9.5	1.5
